Address,Flag,Total Ether Balance,Total Transactions (including contract creation),Time Difference First-Last (min),Avg Min Between Sent Tnx,Avg Min Between Received Tnx,Sent Transactions,Received Transactions,Unique Received From Addresses,Unique Sent To Addresses,Min Value Received,Max Value Received,Avg Value Received,Min Value Sent,Max Value Sent,Avg Value Sent,Total Ether Sent,Total Ether Received,Total ERC20 Transactions,ERC20 Total Ether Received,ERC20 Total Ether Sent,ERC20 Unique Sent Addresses,ERC20 Unique Received Addresses,ERC20 Avg Time Between Sent Txn (min),ERC20 Avg Time Between Received Txn (min),ERC20 Min Value Received,ERC20 Max Value Received,ERC20 Avg Value Received,ERC20 Min Value Sent,ERC20 Max Value Sent,ERC20 Avg Value Sent,ERC20 Unique Sent Token Names,ERC20 Unique Received Token Names,ERC20 Most Sent Token Type,ERC20 Most Received Token Type,Time Diff Between First and Last Txn (min),O-Avg Gas Price (Gwei),O-Avg Gas Limit (Gwei),O-Avg Gas Used (Gwei),O-Transaction Frequency (min),O-Gas Price Volatility (Gwei),O-Min Gas Volatility (Gwei),O-Max Gas Volatility (Gwei),O-Avg Gas Price Volatility (Gwei),O-Transaction Success-Failure Ratio,O-Total Gas Price (Gwei),O-Base Fee,O-Tip
0x23397c5d9c6363d67b3a294b677f80f93949bf56,1,0,4,162916.28333333333,0,40729.05416666667,0,4,2,0,1.337,1.337,1.337,0,0,0,0,5.348,4,5.348,0,0,2,0,40729.07083333333,1.337,1.337,1.337,0,0,0,0,2,0,Blockwell say NOTSAFU,162916.28333333333,41,2.1e-05,2.1e-05,7.5,0,41,41,0,4,164,41,123
0x233ae9c0fb89305756ea856e673a0f80229eb33f,1,0,1,0,0,0,0,1,1,0,13.37,13.37,13.37,0,0,0,0,13.37,1,13.37,0,0,1,0,0,13.37,13.37,13.37,0,0,0,0,1,0,Blockwell say NOTSAFU,0,10,2.1e-05,2.1e-05,0,0,10,10,0,1,10,10,0
0x23d56797f64640e96feaf57b7874c897b53ef0e4,1,5.9653042174e-08,14,2845815.5166666666,0,218908.86923076923,1,13,10,1,5e-18,3999.99,473.31710870161135,2.153251761264415,2.153251761264415,2.153251761264415,2.153251761264415,6153.122413120947,14,6153.122413120947,2.153251761264415,1,10,0,218908.8858974359,5e-18,3999.99,473.31710870161135,2.153251761264415,2.153251761264415,2.153251761264415,1,13,Livepeer Token,# usdreward.com,2845815.5166666666,29.916666666666668,2.3607083333333333e-05,2.2357083333333333e-05,2748772.3333333335,38,11,49,8.26388888888889,12,359,10.91666667,348.08333333
0x23f1909f7a65cba4d2a4a42ee1ba7d9772c3ba93,1,0,1,0,0,0,0,1,1,0,0.01,0.01,0.01,0,0,0,0,0.01,1,0.01,0,0,1,0,0,0.01,0.01,0.01,0,0,0,0,1,0,Arnoya classic,0,270,2.1e-05,2.1e-05,0,0,270,270,0,1,270,270,0
0x240e125c20a4cc84bd6e7f8d1fd07aff4c06d43d,1,0.000939484949186112,5,2574405.7666666666,0,514881.13666666666,0,5,4,0,0.01,309.6532561928253,62.50772466285929,0,0,0,0,312.53862331429644,5,312.53862331429644,0,0,4,0,514881.1533333333,0.01,309.6532561928253,62.50772466285929,0,0,0,0,5,0,XENON,2574405.7666666666,60,2.1e-05,2.1e-05,0,0,60,60,0,1,60,60,0
0x24aa18952e80707dad3ab4c9c97e787f2af337ca,1,0,3,8221.9,408.475,0,2,1,1,1,2.5799e-08,2.5799e-08,2.5799e-08,9.07e-09,1.6728e-08,1.2898999999999999e-08,2.5797999999999997e-08,2.5799e-08,3,2.5799e-08,2.5797999999999997e-08,1,1,408.4916666666667,0,2.5799e-08,2.5799e-08,2.5799e-08,9.07e-09,1.6728e-08,1.2898999999999999e-08,1,1,Tronix,Tronix,8221.9,7.533333333333333,0.00018893333333333336,4.962299999999999e-05,69135.51666666666,39,2,41,5.92,15,113,-11.96666667,124.96666667
0x24f7ea54d9cdb021c0788caab3c1796aa8b2c161,1,0,3,1927560.15,0,642520.0333333333,0,3,3,0,0.01,1.337,0.8946666666666666,0,0,0,0,2.6839999999999997,3,2.6839999999999997,0,0,3,0,642520.05,0.01,1.337,0.8946666666666666,0,0,0,0,3,0,Blockwell say NOTSAFU,1927560.15,41,2.1e-05,2.1e-05,0,0,41,41,0,1,41,41,0
0x2511a5cf945e1cda14e3210d2a56ea0de1d3e031,1,0,3,1927560.15,0,642520.0333333333,0,3,3,0,0.01,1.337,0.8946666666666666,0,0,0,0,2.6839999999999997,3,2.6839999999999997,0,0,3,0,642520.05,0.01,1.337,0.8946666666666666,0,0,0,0,3,0,Blockwell say NOTSAFU,1927560.15,4,2.1e-05,2.1e-05,4007.133333333333,0,4,4,0,3,12,4,8
0x2557024c47835506da3acaaf3091565ce6952d28,1,0,2,2521.883333333333,0,1260.925,0,2,2,0,4e-11,1500,750.00000000002,0,0,0,0,1500.00000000004,2,1500.00000000004,0,0,2,0,1260.9416666666666,4e-11,1500,750.00000000002,0,0,0,0,2,0,Free BOB Tokens - BobsRepair.com,2521.883333333333,41,2.1e-05,2.1e-05,253.7,0,41,41,0,3,123,41,82
0x257890939f7c0b758897f7bd49a590b7190043e0,1,0,87,2220977.1666666665,0,25528.45651340996,0,87,66,0,1e-18,30,1.9950114944989537,0,0,0,0,173.56600002140897,87,173.56600002140897,0,0,66,0,25528.473180076628,1e-18,30,1.9950114944989537,0,0,0,0,77,0,FRESCO,2220977.1666666665,41,2.1e-05,2.1e-05,17.8,0,41,41,0,2,82,41,41
0x259a0af5bb419bcea7e5aaeb0bed2e98bd8a11b3,1,0,2,23413.116666666665,0,0,1,1,1,1,208,208,208,208,208,208,208,208,2,208,208,1,1,0,0,208,208,208,208,208,208,1,1,ELF,ELF,23413.116666666665,16.333333333333332,0.00020699999999999996,8.159866666666668e-05,1282.35,4,15,19,1.7777777777777775,3,49,14.33333333,34.66666667
0x26a022e559ec404c142ec873f1cde696ac97915b,1,0,2,1923911.4666666666,0,961955.7166666667,0,2,2,0,0.01,13.37,6.6899999999999995,0,0,0,0,13.379999999999999,2,13.379999999999999,0,0,2,0,961955.7333333333,0.01,13.37,6.6899999999999995,0,0,0,0,2,0,Blockwell say NOTSAFU,1923911.4666666666,10,2.1e-05,2.1e-05,0,0,10,10,0,1,10,10,0
0x26ba821222ee3b7b77f83cf1411dc5105bf2e499,1,0,1,0,0,0,0,1,1,0,1.337,1.337,1.337,0,0,0,0,1.337,1,1.337,0,0,1,0,0,1.337,1.337,1.337,0,0,0,0,1,0,Blockwell say NOTSAFU,0,41,2.1e-05,2.1e-05,0,0,41,41,0,1,41,41,0
0x26f7eb488661c33c43089ad61944f3231222b32f,1,0,2,154840.63333333333,0,77420.3,0,2,2,0,9.11e-16,2.0484971356671933,1.024248567833597,0,0,0,0,2.048497135667194,2,2.048497135667194,0,0,2,0,77420.31666666667,9.11e-16,2.0484971356671933,1.024248567833597,0,0,0,0,2,0,Livepeer Token,154840.63333333333,24.25,2.1e-05,2.1e-05,1551360.6,91,1,92,33.875,4,97,-21.25,118.25
0x273730ff234b4bd238ce9751bedda309a946d6a6,1,0.00022798,1,0,0,0,0,1,1,0,13.37,13.37,13.37,0,0,0,0,13.37,1,13.37,0,0,1,0,0,13.37,13.37,13.37,0,0,0,0,1,0,Blockwell say NOTSAFU,0,23,2.1e-05,2.1e-05,336.98333333333335,0,23,23,0,2,46,23,23
0x2779554418f66834a811f2beabb0151474b9c67d,1,0,1,0,0,0,0,1,1,0,1.337,1.337,1.337,0,0,0,0,1.337,1,1.337,0,0,1,0,0,1.337,1.337,1.337,0,0,0,0,1,0,Blockwell say NOTSAFU,0,50,2.1e-05,2.1e-05,27138,0,50,50,0,3,150,50,100
0x2784574e2405a7d3be1259b5f00412ae652018f4,1,0,1,0,0,0,0,1,1,0,100,100,100,0,0,0,0,100,1,100,0,0,1,0,0,100,100,100,0,0,0,0,1,0,blockwell.ai KYC Casper Token,0,41,2.1e-05,2.1e-05,0,0,41,41,0,1,41,41,0
0x2789b7b3557f39643198433daebf6b43512be65b,1,0.001189,1,0,0,0,0,1,1,0,17109,17109,17109,0,0,0,0,17109,1,17109,0,0,1,0,0,17109,17109,17109,0,0,0,0,1,0,CANDY,0,44.333333333333336,5.166666666666668e-05,2.1e-05,2532.3166666666666,20,41,61,5.555555555555557,6,266,34.33333333,231.66666667
0x27ec5a27e521364699b870e5d8b5245d97cd0031,1,0.000139,2,1923977.1833333333,0,961988.575,0,2,2,0,0.01,1.337,0.6735,0,0,0,0,1.347,2,1.347,0,0,2,0,961988.5916666667,0.01,1.337,0.6735,0,0,0,0,2,0,Blockwell say NOTSAFU,1923977.1833333333,41,2.1e-05,2.1e-05,0,0,41,41,0,1,41,41,0
0x27f897ebeed82240734489d52aa7e39a8ca257e9,1,0,2,1927560.15,0,963780.0583333333,0,2,2,0,0.01,1.337,0.6735,0,0,0,0,1.347,2,1.347,0,0,2,0,963780.075,0.01,1.337,0.6735,0,0,0,0,2,0,Blockwell say NOTSAFU,1927560.15,41,2.1e-05,2.1e-05,0,0,41,41,0,1,41,41,0
0x2804e8b4c04c655376d18ada84d46fc345240e0a,1,0,1,0,0,0,0,1,1,0,6.002,6.002,6.002,0,0,0,0,6.002,1,6.002,0,0,1,0,0,6.002,6.002,6.002,0,0,0,0,1,0,VIU,0,21,2.1e-05,2.1e-05,0,0,21,21,0,1,21,21,0
0x28906b932cf61c99efc12615f4852bd2d512d8a2,1,0,2,1923977.1833333333,0,961988.575,0,2,2,0,0.01,1.337,0.6735,0,0,0,0,1.347,2,1.347,0,0,2,0,961988.5916666667,0.01,1.337,0.6735,0,0,0,0,2,0,Blockwell say NOTSAFU,1923977.1833333333,50,2.1e-05,2.1e-05,0,0,50,50,0,1,50,50,0
0x289f70e8c29657e574de9cf78d74cb20f674936a,1,0,1,0,0,0,0,1,1,0,13.37,13.37,13.37,0,0,0,0,13.37,1,13.37,0,0,1,0,0,13.37,13.37,13.37,0,0,0,0,1,0,Blockwell say NOTSAFU,0,15.033333333333333,2.7333333333333335e-05,2.1e-05,23062.216666666667,39,2,41,17.311111111111114,3,45.1,-4.466666667,49.566666667
0x28a6d6e41fcca5b003f22ceba48aa689325dd62b,1,2.7050479945447e-05,2,1927461.0333333334,0,963730.5,0,2,2,0,0.01,1.337,0.6735,0,0,0,0,1.347,2,1.347,0,0,2,0,963730.5166666667,0.01,1.337,0.6735,0,0,0,0,2,0,Blockwell say NOTSAFU,1927461.0333333334,23,2.1e-05,2.1e-05,2979.766666666667,0,23,23,0,5,115,23,92
0x28f45192fd495bd9cbb312a6080d086d14481ebc,1,0,1,0,0,0,0,1,1,0,13.37,13.37,13.37,0,0,0,0,13.37,1,13.37,0,0,1,0,0,13.37,13.37,13.37,0,0,0,0,1,0,Blockwell say NOTSAFU,0,41,2.1e-05,2.1e-05,6459.783333333334,0,41,41,0,2,82,41,41
0x2903e9f1d81fac8ccc313b5b496f2db7db6750b6,1,0,1,0,0,0,0,1,1,0,1,1,1,0,0,0,0,1,1,1,0,0,1,0,0,1,1,1,0,0,0,0,1,0,WhalesburgToken,0,40,2.1e-05,2.1e-05,22977.35,0,40,40,0,3,120,40,80
0x297a88c749273f2de6a378a6015dd624d993c671,1,0,7,2240528.1,0,320075.42619047617,0,7,5,0,5e-18,99,14.526285714285763,0,0,0,0,101.68400000000034,7,101.68400000000034,0,0,5,0,320075.4428571428,5e-18,99,14.526285714285763,0,0,0,0,7,0,ERC20,2240528.1,41,2.1e-05,2.1e-05,0,0,41,41,0,1,41,41,0
0x29aaa966321f7d82e119bbc965a58cb62d703445,1,0,2,1924053.6333333333,0,962026.8,0,2,2,0,0.01,1.337,0.6735,0,0,0,0,1.347,2,1.347,0,0,2,0,962026.8166666667,0.01,1.337,0.6735,0,0,0,0,2,0,Blockwell say NOTSAFU,1924053.6333333333,41,2.1e-05,2.1e-05,0,0,41,41,0,1,41,41,0
0x29c3adf6f50e2186c21f5ebb1ac073115831286e,1,0,5,475864.9666666667,0,95172.97666666665,0,5,3,0,5e-18,1.337,0.5348000000000782,0,0,0,0,2.674000000000391,5,2.674000000000391,0,0,3,0,95172.99333333333,5e-18,1.337,0.5348000000000782,0,0,0,0,5,0,Blockwell say NOTSAFU,475864.9666666667,41,2.1e-05,2.1e-05,0,0,41,41,0,1,41,41,0
0x29e225d888cf11c5e67613bffd30bcf071eb3d4a,1,0,227,2510913.033333333,5077.338524590164,15125.96546184739,61,166,89,8,0,53901.020987275,2165.8619596239955,1.1e-17,92248.33556251286,5461.814196559457,333170.66599012684,359533.08529758325,227,359533.08529758325,333170.66599012684,8,89,5077.355191256831,15125.982128514057,0,53901.020987275,2165.8619596239955,1.1e-17,92248.33556251286,5461.814196559457,53,70,ChainLink Token,ChainLink Token,2510913.033333333,36.3768115942029,0.00015844744927536247,4.424398550724638e-05,136736.11666666667,40,21,61,14.59987397605545,68,2510,16.37681159,2493.62318841
0x2a1cbda9f24255ff3489561af72342871c06b7a3,1,0,5,2278262.25,0,569565.5458333333,1,4,4,1,0.01,52.96496,13.91224,52.96496,52.96496,52.96496,52.96496,55.64896,5,55.64896,52.96496,1,4,0,569565.5625,0.01,52.96496,13.91224,52.96496,52.96496,52.96496,1,4,EOS,EOS,2278262.25,41,3.84215e-05,3.09215e-05,5.3,0,41,41,0,2,82,41,41
0x2a206bca8ee7c324af1b67ae05373a59a3d4502d,1,0.01152254,1,0,0,0,0,1,1,0,1.2e-13,1.2e-13,1.2e-13,0,0,0,0,1.2e-13,1,1.2e-13,0,0,1,0,0,1.2e-13,1.2e-13,1.2e-13,0,0,0,0,1,0,GSENetwork,0,41,2.1e-05,2.1e-05,0,0,41,41,0,1,41,41,0
0x2a21180d900cddc46416117903edc0ee83286408,1,0.000139,1,0,0,0,0,1,1,0,100,100,100,0,0,0,0,100,1,100,0,0,1,0,0,100,100,100,0,0,0,0,1,0,blockwell.ai KYC Casper Token,0,41,2.1e-05,2.1e-05,0,0,41,41,0,1,41,41,0
0x2a37a183eb7f18cae3fcb967404e472729f21e96,1,0,3,2118164.3666666667,0,961975.9166666666,1,2,2,1,0.01,13.37,6.6899999999999995,100,100,100,100,13.379999999999999,3,13.379999999999999,100,1,2,0,961975.9333333333,0.01,13.37,6.6899999999999995,100,100,100,1,2,blockwell.ai KYC Casper Token,Blockwell say NOTSAFU,2118164.3666666667,20.453947856666666,2.1e-05,2.1e-05,3121190.783333333,47.14955864,2.85044136,50,19.697368095555557,3,61.36184357,-3.120831463,64.482675033
0x2a6c7867e605d0f0f940cec1669d98a33cf4c299,1,0,1,0,0,0,0,1,1,0,2.1473291830438814,2.1473291830438814,2.1473291830438814,0,0,0,0,2.1473291830438814,1,2.1473291830438814,0,0,1,0,0,2.1473291830438814,2.1473291830438814,2.1473291830438814,0,0,0,0,1,0,Livepeer Token,0,41,2.1e-05,2.1e-05,15275.566666666668,0,41,41,0,4,164,41,123
0x2a6d8021861f27ab992572d8689017b7a83c989d,1,1.63991906,9,3190049.7,0,354449.95,0,9,8,0,1e-18,41046,4583.032342579314,0,0,0,0,41247.29108321383,9,41247.29108321383,0,0,8,0,354449.9666666667,1e-18,41046,4583.032342579314,0,0,0,0,9,0,Wizzle Infinity Token,3190049.7,41,2.1e-05,2.1e-05,111149.11666666667,0,41,41,0,3,123,41,82
0x2af0b9190aa127c1989886670481381b5b549985,1,0,5,476057.26666666666,0,95211.43666666668,0,5,2,0,9.11e-16,1.337,1.0696,0,0,0,0,5.348000000000001,5,5.348000000000001,0,0,2,0,95211.45333333334,9.11e-16,1.337,1.0696,0,0,0,0,3,0,Blockwell say NOTSAFU,476057.26666666666,41,2.1e-05,2.1e-05,203411.88333333333,0,41,41,0,2,82,41,41
0x2b065809f6ec6df32878bcd26711a0e2bcf59c26,1,0,24,36590.4,2817.7111111111108,3047.652777777778,12,12,3,2,1.26400629e-10,27000,3845.2772587646964,1.26400629e-10,27000,3845.2772587646964,46143.32710517636,46143.32710517636,24,46143.32710517636,46143.32710517636,2,3,2817.7277777777776,3047.6694444444443,1.26400629e-10,27000,3845.2772587646964,1.26400629e-10,27000,3845.2772587646964,12,12,Dao.Casino,Dao.Casino,36590.4,21,7.28839e-05,3.61984e-05,33815.3,0,21,21,0,19,420,21,399
0x2b164ae662a0ab1832c87cb4a226efec56219fb6,1,0,2,261675.46666666667,0,130837.71666666666,0,2,2,0,1.2e-13,1.337,0.6685000000000599,0,0,0,0,1.3370000000001199,2,1.3370000000001199,0,0,2,0,130837.73333333334,1.2e-13,1.337,0.6685000000000599,0,0,0,0,2,0,Blockwell say NOTSAFU,261675.46666666667,35.916666666666664,2.1004249999999998e-05,2.1004249999999998e-05,10111.633333333333,40,1,41,8.472222222222223,12,431,15.91666667,415.08333333
0x2b1c266e2a39a7a30aed472fad47d6b6ab953f7e,1,4.4732e-05,2,1923977.1833333333,0,961988.575,0,2,2,0,0.01,1.337,0.6735,0,0,0,0,1.347,2,1.347,0,0,2,0,961988.5916666667,0.01,1.337,0.6735,0,0,0,0,2,0,Blockwell say NOTSAFU,1923977.1833333333,88.9,2.10204e-05,2.10204e-05,43762.7,58,41,99,16.159999999999997,10,889,59.9,829.1
0x2b22b2c65b185182786f087c1a0035b5ed76bbb7,1,0.06000000000000002,1,0,0,0,1,0,0,1,0,0,0,100,100,100,100,0,1,0,100,1,0,0,0,0,0,0,100,100,100,1,0,blockwell.ai KYC Casper Token,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0x2c11e2b870472a32027500bf0facceb7200e768b,1,0,2,1923965.2666666666,0,961982.6166666667,0,2,2,0,0.01,13.37,6.6899999999999995,0,0,0,0,13.379999999999999,2,13.379999999999999,0,0,2,0,961982.6333333333,0.01,13.37,6.6899999999999995,0,0,0,0,2,0,Blockwell say NOTSAFU,1923965.2666666666,50,2.1e-05,2.1e-05,0,0,50,50,0,1,50,50,0
0x2cc762c27a50d18e50efcd3bee9e3154e3bb094d,1,0.005895,2,162916.28333333333,0,81458.125,0,2,2,0,1.337,1.337,1.337,0,0,0,0,2.674,2,2.674,0,0,2,0,81458.14166666666,1.337,1.337,1.337,0,0,0,0,2,0,Blockwell say NOTSAFU,162916.28333333333,5,4.2e-05,2.1e-05,23791.533333333333,0,5,5,0,12,60,5,55
0x2d146aa23645950fdefbb23f636a5d1674fe1047,1,3.99741634273185,78,3780248.283333333,228517.31666666668,46961.43244444444,3,75,59,3,1e-18,1.1579208923731619e+41,1.543894523164216e+39,2.367e-15,1500,1000,3000,1.1579208923731619e+41,78,1.1579208923731619e+41,3000,3,59,228517.33333333334,46961.44911111111,1e-18,1.1579208923731619e+41,1.543894523164216e+39,2.367e-15,1500,1000,2,69,???,USD,3780248.283333333,15.390820643749999,2.1e-05,2.1e-05,1010246.8,4.669028002000001,13.83603,18.505058,1.1036410899375002,8,123.12656514999999,13.05630664,110.07025851
0x2d301d74a8d303da6408cc2dfda319bbeb48c125,1,0,4,162916.28333333333,0,40729.05416666667,0,4,2,0,1.337,1.337,1.337,0,0,0,0,5.348,4,5.348,0,0,2,0,40729.07083333333,1.337,1.337,1.337,0,0,0,0,2,0,Blockwell say NOTSAFU,162916.28333333333,41,2.1e-05,2.1e-05,514.3666666666667,0,41,41,0,2,82,41,41
0x2d4498a2cf71f5b0946f0ebcfff97ca9d0cd5d04,1,0.00835082,1,0,0,0,0,1,1,0,0.22062352565857407,0.22062352565857407,0.22062352565857407,0,0,0,0,0.22062352565857407,1,0.22062352565857407,0,0,1,0,0,0.22062352565857407,0.22062352565857407,0.22062352565857407,0,0,0,0,1,0,Streamr (old),0,21,2.1e-05,2.1e-05,49.46666666666667,0,21,21,0,2,42,21,21
0x2d791afb30b48a0ac39e6b416d2f46aa095b1704,1,0,3,2118628.1166666667,0,961955.7166666667,1,2,2,1,0.01,13.37,6.6899999999999995,100,100,100,100,13.379999999999999,3,13.379999999999999,100,1,2,0,961955.7333333333,0.01,13.37,6.6899999999999995,100,100,100,1,2,blockwell.ai KYC Casper Token,Blockwell say NOTSAFU,2118628.1166666667,22.333333333333332,2.100000000000001e-05,2.100000000000001e-05,308658.0833333333,2,21,23,0.8888888888888893,18,402,21.33333333,380.66666667
0x2d8d2ac5f701363b17f07a46e15e2e97282f5b0a,1,0.0003054,1,0,0,0,0,1,1,0,0.01,0.01,0.01,0,0,0,0,0.01,1,0.01,0,0,1,0,0,0.01,0.01,0.01,0,0,0,0,1,0,Arnoya classic,0,10,2.1e-05,2.1e-05,0,0,10,10,0,1,10,10,0
0x2da8703d18afed53b303119e4ff06cf035a9fadb,1,0,199,846351.0166666667,5578.166666666667,5796.908105022831,53,146,73,15,0,92248.33556251286,3343.732613008566,9.59e-13,103545.13656251287,8895.9439558587,471485.0296605111,488184.96149925067,199,488184.96149925067,471485.0296605111,15,73,5578.183333333333,5796.924771689498,0,92248.33556251286,3343.732613008566,9.59e-13,103545.13656251287,8895.9439558587,44,53,ChainLink Token,ChainLink Token,846351.0166666667,24.689393939393938,0.0001442433030303031,4.5762999999999995e-05,119717.16666666667,55,5,60,5.599403122130394,66,1629.5,-2.810606061,1632.310606061
0x2dc5616ec2b9d24906f0e11dc8d8a736392dfedd,1,0,2,162903.31666666668,0,81451.64166666666,0,2,2,0,1.337,1.337,1.337,0,0,0,0,2.674,2,2.674,0,0,2,0,81451.65833333334,1.337,1.337,1.337,0,0,0,0,2,0,Blockwell say NOTSAFU,162903.31666666668,0,0,0,0,0,0,0,0,0,0,0,0
0x2dfc601db0c0b5eefc302249acdf936dce83cfb3,1,6.09345080869e-07,4,2139010.75,0,534752.6708333333,0,4,4,0,5e-18,13.37,3.345000000000057,0,0,0,0,13.380000000000228,4,13.380000000000228,0,0,4,0,534752.6875,5e-18,13.37,3.345000000000057,0,0,0,0,4,0,Blockwell say NOTSAFU,2139010.75,99,2.1e-05,2.1e-05,0,0,99,99,0,1,99,99,0
0x2e3fd2b400a269f7a0b1aaf448ef02679cd557e9,1,0.008572390000009,4,275298.7,0,68824.65833333334,0,4,4,0,5e-18,99,25.08425000000004,0,0,0,0,100.33700000000016,4,100.33700000000016,0,0,4,0,68824.675,5e-18,99,25.08425000000004,0,0,0,0,4,0,ERC20,275298.7,266.8571429,2.1e-05,2.1e-05,7.383333333333334,0,266.8571429,266.8571429,0,3,800.5714286,266.8571429,533.7142857
0x2e462fdef8cde7db82aa3f7c627731be94f7c9c4,1,0,2,67205.61666666667,0,33602.791666666664,0,2,2,0,9.11e-16,8.1e-11,4.0500455500000004e-11,0,0,0,0,8.100091100000001e-11,2,8.100091100000001e-11,0,0,2,0,33602.808333333334,9.11e-16,8.1e-11,4.0500455500000004e-11,0,0,0,0,2,0,Tronix,67205.61666666667,41,2.1e-05,2.1e-05,6163.066666666667,0,41,41,0,7,287,41,246
0x2eb045d518290aca828046641d29f605ead1a283,1,0,4,162916.28333333333,0,40729.05416666667,0,4,2,0,1.337,1.337,1.337,0,0,0,0,5.348,4,5.348,0,0,2,0,40729.07083333333,1.337,1.337,1.337,0,0,0,0,2,0,Blockwell say NOTSAFU,162916.28333333333,41,2.1e-05,2.1e-05,0,0,41,41,0,1,41,41,0
0x2f0d741580d9dbc27e51e5dbe83f5797f868c2e0,1,0,2,193866.23333333334,0,96933.1,0,2,2,0,13.37,100,56.685,0,0,0,0,113.37,2,113.37,0,0,2,0,96933.11666666667,13.37,100,56.685,0,0,0,0,2,0,blockwell.ai KYC Casper Token,193866.23333333334,18.333333333333332,2.1e-05,2.1e-05,108056.93333333333,14,9,23,6.222222222222222,3,55,11.33333333,43.66666667
0x2f141d0cd81011436df8fa04bdac01cb6cf51a65,1,8.896222384,7,3003637.8666666667,0,429091.10714285716,0,7,6,0,5e-18,99,14.473198263412455,0,0,0,0,101.31238784388718,7,101.31238784388718,0,0,6,0,429091.1238095238,5e-18,99,14.473198263412455,0,0,0,0,7,0,ERC20,3003637.8666666667,41,2.1e-05,2.1e-05,13.25,0,41,41,0,2,82,41,41
0x2f8debdcf62eb537871daede11f790d84ddf35cf,1,0,1,0,0,0,0,1,1,0,1e-10,1e-10,1e-10,0,0,0,0,1e-10,1,1e-10,0,0,1,0,0,1e-10,1e-10,1e-10,0,0,0,0,1,0,DMTS,0,10.1,2.72e-05,2.1e-05,47901,6,6,12,1.6400000000000001,5,50.5,7.1,43.4
0x2fb7fe1deb5bd7617f795447a10693f3de273e6b,1,0,1,0,0,0,0,1,1,0,13.37,13.37,13.37,0,0,0,0,13.37,1,13.37,0,0,1,0,0,13.37,13.37,13.37,0,0,0,0,1,0,Blockwell say NOTSAFU,0,41,2.1e-05,2.1e-05,0,0,41,41,0,1,41,41,0
0x303f41f4e6a1e1fc9cc2738c722b73b3d9fe54cb,1,0,3,378905.31666666665,0,126301.75555555554,0,3,3,0,0.99,5,3.33,0,0,0,0,9.99,3,9.99,0,0,3,0,126301.77222222222,0.99,5,3.33,0,0,0,0,2,0,OCoin,378905.31666666665,0,0,0,0,0,0,0,0,0,0,0,0
0x3095e50d8b6ecd80edc83943a19e00bf596e525f,1,0.004139,2,1923951.8666666667,0,961975.9166666666,0,2,2,0,0.01,13.37,6.6899999999999995,0,0,0,0,13.379999999999999,2,13.379999999999999,0,0,2,0,961975.9333333333,0.01,13.37,6.6899999999999995,0,0,0,0,2,0,Blockwell say NOTSAFU,1923951.8666666667,41,5.1e-05,2.1e-05,0,0,41,41,0,1,41,41,0
0x311f71389e3de68f7b2097ad02c6ad7b2dde4c71,1,1.7538003812645273,23,2874575.15,0,124981.5115942029,0,23,16,0,0,1000,82.37743484571057,0,0,0,0,1894.681001451343,23,1894.681001451343,0,0,16,0,124981.52826086957,0,1000,82.37743484571057,0,0,0,0,17,0,Ethereum,2874575.15,0,0,0,0,0,0,0,0,0,0,0,0
0x3132215a1298f645567f2309ccd64b1ef5edde30,1,0,1,0,0,0,0,1,1,0,0.01,0.01,0.01,0,0,0,0,0.01,1,0.01,0,0,1,0,0,0.01,0.01,0.01,0,0,0,0,1,0,Arnoya classic,0,23,2.1e-05,2.1e-05,0,0,23,23,0,1,23,23,0
0x316b3b83c33b20249b61ded124f2620d8e823793,1,0.01,4,628943.4333333333,0,157235.84166666667,0,4,3,0,7.77e-16,1607.4770082809544,405.21175207175605,0,0,0,0,1620.8470082870242,4,1620.8470082870242,0,0,3,0,157235.85833333334,7.77e-16,1607.4770082809544,405.21175207175605,0,0,0,0,4,0,VIU,628943.4333333333,30.5,0.000211,2.1e-05,76928.93333333333,21,20,41,10.5,2,61,20,41
0x31e437cfa7dd0c6bad194e4865c3696551715c4a,1,0.00304564,1,0,0,0,0,1,1,0,13.37,13.37,13.37,0,0,0,0,13.37,1,13.37,0,0,1,0,0,13.37,13.37,13.37,0,0,0,0,1,0,Blockwell say NOTSAFU,0,41,6.1e-05,2.1e-05,0,0,41,41,0,1,41,41,0
0x31fca2139b07c2a97287de51f0219a34f4181710,1,0,2,1923951.8666666667,0,961975.9166666666,0,2,2,0,0.01,13.37,6.6899999999999995,0,0,0,0,13.379999999999999,2,13.379999999999999,0,0,2,0,961975.9333333333,0.01,13.37,6.6899999999999995,0,0,0,0,2,0,Blockwell say NOTSAFU,1923951.8666666667,41,2.1e-05,2.1e-05,0,0,41,41,0,1,41,41,0
0x3219ebdcbc9f79f59c8c53105f3e74e0289f3ea9,1,2.1958e-06,1,0,0,0,0,1,1,0,2.0862701753570243,2.0862701753570243,2.0862701753570243,0,0,0,0,2.0862701753570243,1,2.0862701753570243,0,0,1,0,0,2.0862701753570243,2.0862701753570243,2.0862701753570243,0,0,0,0,1,0,Livepeer Token,0,2.0002,2.1e-05,2.1e-05,0,0,2.0002,2.0002,0,1,2.0002,2.0002,0
